index,raw,opcode,message,timestamp,aliased_addr,dirty,dmask,fillo,hreq_id,ns,nxm,rnode,rreq_id,src,unaliased_addr,vc,xb1,xb10,xb1_2,xb2,xb3,xb4,xb5
388,0x5003c00000008100,10,ECI_CMD_MRSP_PEMD,126070015028,8100,0,15,0,,,0,,0,4,8100,5,0,,0,,0,,0
389,0x5003c00000008200,10,ECI_CMD_MRSP_PEMD,126070015050,8200,0,15,0,,,0,,0,4,8200,5,0,,0,,0,,0
390,0x5003c00000008300,10,ECI_CMD_MRSP_PEMD,126070015072,8300,0,15,0,,,0,,0,4,8300,5,0,,0,,0,,0
391,0x5043c00000008400,10,ECI_CMD_MRSP_PEMD,126070015094,8400,0,15,0,,,0,,16,4,8400,5,0,,0,,0,,0
392,0x0007e00000008100,0,ECI_CMD_MRSP_VICD,126070015112,8100,,15,,,1,,,,2,8100,5,,1,,,,,0
393,0x5047c00000008500,10,ECI_CMD_MRSP_PEMD,126070015116,8500,0,15,0,,,0,,17,4,8500,5,0,,0,,0,,0
394,0x0007e00000008200,0,ECI_CMD_MRSP_VICD,126070015133,8200,,15,,,1,,,,2,8200,5,,1,,,,,0
395,0x5047c00000008600,10,ECI_CMD_MRSP_PEMD,126070015138,8600,0,15,0,,,0,,17,4,8600,5,0,,0,,0,,0
396,0x0007e00000008300,0,ECI_CMD_MRSP_VICD,126070015157,8300,,15,,,1,,,,2,8300,5,,1,,,,,0
397,0x0007e00000008400,0,ECI_CMD_MRSP_VICD,126070015178,8400,,15,,,1,,,,2,8400,5,,1,,,,,0
398,0x0007e00000008500,0,ECI_CMD_MRSP_VICD,126070015200,8500,,15,,,1,,,,2,8500,5,,1,,,,,0
399,0x0007e00000008600,0,ECI_CMD_MRSP_VICD,126070015221,8600,,15,,,1,,,,2,8600,5,,1,,,,,0
400,0x0007e00000008000,0,ECI_CMD_MREQ_RLDD,126070015230,8000,,15,,,1,,,1,0,8000,7,,,,0,0,0,
401,0x4807c00000008000,9,ECI_CMD_MRSP_PSHA,126070015568,8000,0,15,0,,,0,,1,4,8000,5,0,,0,,0,,0
402,0x3803e00000008000,7,ECI_CMD_MREQ_RC2D_S,126070015986,8000,,15,,,1,,,0,0,8000,7,,,,0,0,0,
403,0x2804300000008100,5,ECI_CMD_MREQ_RLDX,126070016000,8100,,0,,,1,,,1,0,8100,7,,,,0,4,0,
404,0x2800300000008200,5,ECI_CMD_MREQ_RLDX,126070016002,8200,,0,,,1,,,0,0,8200,7,,,,0,4,0,
405,0x2804300000008300,5,ECI_CMD_MREQ_RLDX,126070016004,8300,,0,,,1,,,1,0,8300,7,,,,0,4,0,
406,0x2844300000008400,5,ECI_CMD_MREQ_RLDX,126070016006,8400,,0,,,1,,,17,0,8400,7,,,,0,4,0,
407,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,126070016008,8500,,0,,,1,,,16,0,8500,7,,,,0,4,0,
408,0x2840300000008600,5,ECI_CMD_MREQ_RLDX,126070016010,8600,,0,,,1,,,16,0,8600,7,,,,0,4,0,
409,0x5000000000008000,10,ECI_CMD_MRSP_PEMD,126070016012,8000,0,0,0,,,0,,0,3,8000,11,0,,0,,0,,0
410,0x5007c00000008100,10,ECI_CMD_MRSP_PEMD,126070016087,8100,0,15,0,,,0,,1,4,8100,5,0,,0,,0,,0
411,0x5003c00000008200,10,ECI_CMD_MRSP_PEMD,126070016109,8200,0,15,0,,,0,,0,4,8200,5,0,,0,,0,,0
412,0x5007c00000008300,10,ECI_CMD_MRSP_PEMD,126070016131,8300,0,15,0,,,0,,1,4,8300,5,0,,0,,0,,0
413,0x5047c00000008400,10,ECI_CMD_MRSP_PEMD,126070016153,8400,0,15,0,,,0,,17,4,8400,5,0,,0,,0,,0
414,0x0007e00000008100,0,ECI_CMD_MRSP_VICD,126070016171,8100,,15,,,1,,,,2,8100,5,,1,,,,,0
415,0x5043c00000008500,10,ECI_CMD_MRSP_PEMD,126070016175,8500,0,15,0,,,0,,16,4,8500,5,0,,0,,0,,0
416,0x0007e00000008200,0,ECI_CMD_MRSP_VICD,126070016193,8200,,15,,,1,,,,2,8200,5,,1,,,,,0
417,0x5043c00000008600,10,ECI_CMD_MRSP_PEMD,126070016197,8600,0,15,0,,,0,,16,4,8600,5,0,,0,,0,,0
418,0x0007e00000008300,0,ECI_CMD_MRSP_VICD,126070016214,8300,,15,,,1,,,,2,8300,5,,1,,,,,0
419,0x0007e00000008400,0,ECI_CMD_MRSP_VICD,126070016238,8400,,15,,,1,,,,2,8400,5,,1,,,,,0
420,0x0007e00000008500,0,ECI_CMD_MRSP_VICD,126070016260,8500,,15,,,1,,,,2,8500,5,,1,,,,,0
421,0x0007e00000008600,0,ECI_CMD_MRSP_VICD,126070016281,8600,,15,,,1,,,,2,8600,5,,1,,,,,0
422,0x5803e40000008000,11,ECI_CMD_MFWD_FEVX_EH,126070016346,8000,,15,,0,1,,1,,5,8000,9,0,,,0,0,,
423,0x1803e00000008000,3,ECI_CMD_MRSP_VICDHI,126070016425,8000,,15,,0,1,,,,2,8000,5,,,,,0,,0
424,0x2804300000008100,5,ECI_CMD_MREQ_RLDX,126070017047,8100,,0,,,1,,,1,0,8100,7,,,,0,4,0,
425,0x2800300000008200,5,ECI_CMD_MREQ_RLDX,126070017049,8200,,0,,,1,,,0,0,8200,7,,,,0,4,0,
426,0x2800300000008300,5,ECI_CMD_MREQ_RLDX,126070017051,8300,,0,,,1,,,0,0,8300,7,,,,0,4,0,
427,0x2840300000008400,5,ECI_CMD_MREQ_RLDX,126070017053,8400,,0,,,1,,,16,0,8400,7,,,,0,4,0,
428,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,126070017055,8500,,0,,,1,,,16,0,8500,7,,,,0,4,0,
429,0x2844300000008600,5,ECI_CMD_MREQ_RLDX,126070017057,8600,,0,,,1,,,17,0,8600,7,,,,0,4,0,
430,0x5007c00000008100,10,ECI_CMD_MRSP_PEMD,126070017123,8100,0,15,0,,,0,,1,4,8100,5,0,,0,,0,,0
431,0x5003c00000008200,10,ECI_CMD_MRSP_PEMD,126070017145,8200,0,15,0,,,0,,0,4,8200,5,0,,0,,0,,0
432,0x5003c00000008300,10,ECI_CMD_MRSP_PEMD,126070017167,8300,0,15,0,,,0,,0,4,8300,5,0,,0,,0,,0
